model,dataset,k,cv,purity,nmi,td,seed,runtime_seconds,status,error,evaluation_protocol,top_n,cv_source,td_definition,assignment_source,topic_source
sbert_msmpnet,hicot_20ng,100,,,,,42,7.484,error,"401 Client Error. (Request ID: Root=1-6aa6f5be-096b0bac30b93ea80e129c4b;5b2917a7-4f82-41ea-8697-f5f9d6bda78d)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f5be-096b0bac30b93ea80e129c4b;5b2917a7-4f82-41ea-8697-f5f9d6bda78d)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_imdb,50,,,,,42,9.05,error,"401 Client Error. (Request ID: Root=1-6aa6f601-2a5d9f6f6af639ea17e97f17;9e0d9217-7dcf-4663-b934-151bd52c8fe7)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f601-2a5d9f6f6af639ea17e97f17;9e0d9217-7dcf-4663-b934-151bd52c8fe7)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_imdb,100,,,,,42,9.06,error,"401 Client Error. (Request ID: Root=1-6aa6f645-54059aa428d845910fa9a97e;753c8d24-bf8d-4a63-bd68-fd9380eb585f)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f645-54059aa428d845910fa9a97e;753c8d24-bf8d-4a63-bd68-fd9380eb585f)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_agnews,50,,,,,42,7.129,error,"401 Client Error. (Request ID: Root=1-6aa6f689-29fb4adf461db33b31230128;a70abfbd-3399-46f7-9139-d4953a6a08ea)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f689-29fb4adf461db33b31230128;a70abfbd-3399-46f7-9139-d4953a6a08ea)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_agnews,100,,,,,42,7.444,error,"401 Client Error. (Request ID: Root=1-6aa6f6ca-1f9db00b6a9da2e10b3838e6;c0db346b-f6d9-4877-a7dd-831aa4d69bdd)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f6ca-1f9db00b6a9da2e10b3838e6;c0db346b-f6d9-4877-a7dd-831aa4d69bdd)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_search_snippets,50,,,,,42,7.441,error,"401 Client Error. (Request ID: Root=1-6aa6f70e-2fae993f477e4a440bad1971;e0b6f2e5-80ec-402e-bcdc-7cc28b5f5398)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f70e-2fae993f477e4a440bad1971;e0b6f2e5-80ec-402e-bcdc-7cc28b5f5398)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_search_snippets,100,,,,,42,7.886,error,"401 Client Error. (Request ID: Root=1-6aa6f754-6122ddc13bb7f17c3920d39f;e849b624-8e10-4880-a529-e63e3aff003f)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f754-6122ddc13bb7f17c3920d39f;e849b624-8e10-4880-a529-e63e3aff003f)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_google_news,50,,,,,42,9.291,error,"401 Client Error. (Request ID: Root=1-6aa6f797-7215066e40fd72c25aff4efb;9f06e873-82f1-410e-8ee2-86198546e174)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f797-7215066e40fd72c25aff4efb;9f06e873-82f1-410e-8ee2-86198546e174)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msmpnet,hicot_google_news,100,,,,,42,8.299,error,"401 Client Error. (Request ID: Root=1-6aa6f7db-4d7cf1f4345207bd2eb3c057;70232c55-1fb3-4553-80af-a568746c4da6)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
httpx.HTTPStatusError: Client error '401 Unauthorized' for url 'https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/experiment/runner.py"", line 364, in run_single
    model.fit(documents)
  File ""/raid/brunoguilherme/DeepGenerativeTopicCluster/src/vaebm_benchmark/models/sbert_kmeans_adapter.py"", line 79, in fit
    self._encoder = SentenceTransformer(self.embedder_name)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/raid/brunoguilherme/venvs/dgtc/lib/python3.12/site-packages/sentence_transformers/util/decorators.py"", line 46, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
huggingface_hub.errors.RepositoryNotFoundError: 401 Client Error. (Request ID: Root=1-6aa6f7db-4d7cf1f4345207bd2eb3c057;70232c55-1fb3-4553-80af-a568746c4da6)

Repository Not Found for url: https://huggingface.co/sentence-transformers/msmarco-mpnet-base-v4/resolve/main/modules.json.
Please make sure you specified the correct `repo_id` and `repo_type`.
If you are trying to access a private or gated repo, make sure you are authenticated and your token has the required permissions.
For more details, see https://huggingface.co/docs/huggingface_hub/authentication
Invalid username or password.
",ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,,
sbert_msdistilbert,20ng,50,,0.5002122466305847,0.41320561796037397,0.11333333333333333,42,172.33,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,20ng,100,,0.5444126074498568,0.4096377880686673,0.142,42,208.275,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,imdb,50,0.4539794,0.66968,0.03949655459221696,0.037333333333333336,42,444.148,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,imdb,100,0.454988,0.67484,0.037149006059704254,0.027333333333333334,42,522.554,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,agnews_short,50,0.46376379999999995,0.79675,0.3183766388243768,0.8106666666666666,42,95.329,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,agnews_short,100,0.4572779,0.824375,0.3029750446628888,0.7753333333333333,42,150.461,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,search_snippets,50,0.4372862,0.63387358184765,0.3094004443153032,0.7653333333333333,42,121.23,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,search_snippets,100,0.4316056,0.6816045380875203,0.31991430431130075,0.6826666666666666,42,191.778,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,stack_overflow,50,0.4308384,0.74655,0.624483896497192,0.376,42,80.015,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,stack_overflow,100,0.4346492,0.76385,0.581833284447876,0.38133333333333336,42,139.922,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,biomedical,50,0.5276522,0.4716,0.3543061899601561,0.38666666666666666,42,88.798,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,biomedical,100,0.524998,0.4965,0.3494776426461144,0.388,42,139.388,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,google_news_ts,50,0.4529334,0.6242686110360969,0.8159853493012431,0.896,42,101.428,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,google_news_ts,100,0.4447717,0.811054100279053,0.8789971904666837,0.7886666666666666,42,184.511,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,google_news_t,50,0.4245292,0.5685091825711199,0.7401995073023724,0.8906666666666667,42,100.533,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,google_news_t,100,0.41639200000000004,0.7343356139719122,0.8168583476371687,0.788,42,201.109,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,google_news_s,50,0.4525482,0.5845336694274397,0.7610906998317827,0.8906666666666667,42,101.483,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,google_news_s,100,0.4430807,0.7542311847317249,0.8253999571805098,0.7633333333333333,42,182.854,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,tweet,50,0.4062692,0.7787216828478964,0.7978082816840779,0.8386666666666667,42,95.825,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,tweet,100,,0.8952265372168284,0.837299170190516,0.7666666666666667,42,174.306,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_20ng,50,0.3974414,0.5038735010081715,0.41241646923813546,0.384,42,257.943,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_20ng,100,0.4080367,0.51835933354558,0.40289976860117616,0.38333333333333336,42,421.173,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_imdb,50,0.32546260000000005,0.66778,0.03902648502854877,0.13333333333333333,42,542.314,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_imdb,100,,0.6767,0.03768852896956954,0.118,42,828.733,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_agnews,50,0.4501688,0.79544,0.31900992057406824,0.756,42,132.6,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_agnews,100,0.4367709,0.80448,0.2909627761300783,0.692,42,210.211,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_search_snippets,50,0.4252826,0.6698389458272328,0.3295380526859195,0.748,42,117.629,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_search_snippets,100,0.42999580000000004,0.720758093378884,0.34651549116857144,0.6746666666666666,42,192.731,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_google_news,50,0.4153374,0.5825392503856974,0.7576740438917916,0.904,42,102.745,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_msdistilbert,hicot_google_news,100,0.4089754,0.7543334240856702,0.8319622940857153,0.796,42,198.445,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,20ng,50,0.47077918367346944,0.6044253422476918,0.5137778224428606,0.12266666666666666,42,155.152,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,20ng,100,0.47596636363636363,0.6217234426403481,0.4849428361274177,0.14933333333333335,42,192.454,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,imdb,50,0.452885,0.68826,0.051260374017372226,0.037333333333333336,42,417.313,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,imdb,100,0.4565364,0.71362,0.05386603278751333,0.028,42,483.322,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,agnews_short,50,0.4540954,0.86075,0.3648923297417199,0.848,42,91.027,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,agnews_short,100,0.4613565,0.862625,0.33174069835430925,0.7746666666666666,42,141.881,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,search_snippets,50,0.44453539999999997,0.8120745542949757,0.45903737696094077,0.812,42,103.305,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,search_snippets,100,0.4415961,0.8340356564019449,0.4371899853355747,0.7426666666666667,42,177.539,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,stack_overflow,50,0.4430384,0.74345,0.6340239133474198,0.3893333333333333,42,81.411,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,stack_overflow,100,0.4309301,0.7581,0.5866405943989919,0.3993333333333333,42,142.522,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,biomedical,50,0.5484144,0.53865,0.41367549468083453,0.4613333333333333,42,79.289,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,biomedical,100,0.5469393,0.5403,0.3935079613348182,0.456,42,124.488,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,google_news_ts,50,0.4579824,0.6333603384643082,0.8471098505211841,0.8986666666666666,42,104.772,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
sbert_distilroberta,google_news_ts,100,0.45054079999999996,0.8273471959672338,0.907252439217398,0.8046666666666666,42,180.038,ok,,ecrtm_hicot,15,palmetto_wikipedia,dieng_unique_words_top15,kmeans_on_embeddings,cluster-derived
